periode_data,kode_urusan_program,nama_urusan_program,kode_urusan_pelaksana,nama_urusan_pelaksana,kode_skpd,nama_skpd,kode_program,nama_program,kode_kegiatan,nama_kegiatan,nilai_anggaran
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140103,KELURAHAN PONDOK PINANG - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,2233957286
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140103,KELURAHAN PONDOK PINANG - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,337130965
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140103,KELURAHAN PONDOK PINANG - JAKSEL,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,18000000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140103,KELURAHAN PONDOK PINANG - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,1130000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140705,KELURAHAN MELAWAI - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,1000000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140705,KELURAHAN MELAWAI - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,152300448
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140705,KELURAHAN MELAWAI - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,0
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140705,KELURAHAN MELAWAI - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,133038960
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140705,KELURAHAN MELAWAI - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,138563242
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,10400000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,7287132328
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,2920061237
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,1234530644
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,263541506
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,34760200
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,1180000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,245550808
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,43651460
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140706,KELURAHAN KRAMAT PELA - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,183048514
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140803,KELURAHAN KARET KUNINGAN - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,15861460
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140803,KELURAHAN KARET KUNINGAN - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,161165280
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140803,KELURAHAN KARET KUNINGAN - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,300361913
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,14514998
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,3603890760
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,1967830394
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,552160000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,188020779
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,30355608
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,2000000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,164537229
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,7936500
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,199404480
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140804,KELURAHAN KARET - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,102494064
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.01,Koordinasi Penyelenggaraan Kegiatan Pemerintahan di Tingkat Kecamatan,17330000
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,3195765889
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.01.02,PROGRAM PENGELOLAAN KECAMATAN,7.01.02.6.02,Peningkatan Penyelenggaraan Pemerintahan Kecamatan dan Kelurahan Kabupaten Administrasi,4343304779
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.02,Kegiatan Pemberdayaan Kelurahan,2655378796
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,490860540
2023,7,UNSUR KEWILAYAHAN,1,KECAMATAN ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,26975616
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.02,Administrasi Keuangan Perangkat Daerah,3518000
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.06,Administrasi Umum Perangkat Daerah,325007827
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,74817252
2023,7,UNSUR KEWILAYAHAN,2,KOTA ADMINISTRASI,50140805,KELURAHAN MENTENG ATAS - JAKSEL,7.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,7.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,166206360
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.12.01.1.05,Administrasi Kepegawaian Perangkat Daerah,242003144
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.12.01.1.06,Administrasi Umum Perangkat Daerah,6611446728
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.12.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,292155097
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.12.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,2606470736
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.12.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,676588327
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.02,PROGRAM PENDAFTARAN PENDUDUK,2.12.02.2.01,Pelayanan Pendaftaran Penduduk,13610744990
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.02,PROGRAM PENDAFTARAN PENDUDUK,2.12.02.2.03,Penyelenggaraan Pendaftaran Penduduk,207497000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.03,PROGRAM PENCATATAN SIPIL,2.12.03.2.01,Pelayanan Pencatatan Sipil,63943104
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601401,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN,2.12.05,PROGRAM PENGELOLAAN PROFIL KEPENDUDUKAN,2.12.05.2.01,Penyusunan Profil Kependudukan,12412853
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601501,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA TIMUR,2.12.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.12.01.1.02,Administrasi Keuangan Perangkat Daerah,1500000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601501,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA TIMUR,2.12.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.12.01.1.05,Administrasi Kepegawaian Perangkat Daerah,200892995
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,12,URUSAN PEMERINTAHAN BIDANG ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL,20601501,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA TIMUR,2.12.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.12.01.1.06,Administrasi Umum Perangkat Daerah,8093720200
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,11,URUSAN PEMERINTAHAN BIDANG LINGKUNGAN HIDUP,20502401,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA SELATAN,2.11.03,PROGRAM PENGENDALIAN PENCEMARAN DAN/ATAU KERUSAKAN LINGKUNGAN HIDUP,2.11.03.1.01,Pencegahan Pencemaran dan/atau Kerusakan Lingkugan Hidup,607585607
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,11,URUSAN PEMERINTAHAN BIDANG LINGKUNGAN HIDUP,20502401,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA SELATAN,2.11.05,PROGRAM PENGENDALIAN BAHAN BERBAHAYA DAN BERACUN (B3) DAN LIMBAH BAHAN BERBAHAYA DAN BERACUN (LIMBAH B3),2.11.05.1.01,Pengumpulan Limbah B3 Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi,370840899
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,11,URUSAN PEMERINTAHAN BIDANG LINGKUNGAN HIDUP,20502401,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA SELATAN,2.11.06,PROGRAM PEMBINAAN DAN PENGAWASAN TERHADAP IZIN LINGKUNGAN DAN IZIN PERLINDUNGAN DAN PENGELOLAAN LINGKUNGAN HIDUP (PPLH),2.11.06.1.01,Pembinaan dan Pengawasan Izin Lingkungan dan Izin PPLH yang diterbitkan oleh Pemerintah Daerah Provinsi,149100000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,11,URUSAN PEMERINTAHAN BIDANG LINGKUNGAN HIDUP,20502401,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA SELATAN,2.11.08,"PROGRAM PENINGKATAN PENDIDIKAN, PELATIHAN DAN PENYULUHAN LINGKUNGAN HIDUP UNTUK MASYARAKAT",2.11.08.1.01,"Penyelenggaraan Pendidikan, Pelatihan, dan Penyuluhan Lingkungan Hidup untuk Lembaga KeMasyarakatan Tingkat Daerah Provinsi",183750000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,18,URUSAN PEMERINTAHAN BIDANG PENANAMAN MODAL,21201601,UNIT PENGELOLA PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU KABUPATEN - KEP. SERIBU,2.18.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.18.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,131751095
2023,3,URUSAN PEMERINTAHAN PILIHAN,31,URUSAN PEMERINTAHAN BIDANG PERINDUSTRIAN,21101201,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKUT",3.31.02,PROGRAM PERENCANAAN DAN PEMBANGUNAN INDUSTRI,3.31.02.1.01,"Penyusunan, Penerapan, dan Evaluasi Rencana Pembangunan Industri Provinsi",15157425041
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,17,"URUSAN PEMERINTAHAN BIDANG KOPERASI, USAHA KECIL, DAN MENENGAH",21101301,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKBAR",2.17.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.17.01.1.02,Administrasi Keuangan Perangkat Daerah,3124000
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,17,"URUSAN PEMERINTAHAN BIDANG KOPERASI, USAHA KECIL, DAN MENENGAH",21101301,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKBAR",2.17.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.17.01.1.06,Administrasi Umum Perangkat Daerah,286541005
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,17,"URUSAN PEMERINTAHAN BIDANG KOPERASI, USAHA KECIL, DAN MENENGAH",21101301,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKBAR",2.17.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.17.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,434791574
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,17,"URUSAN PEMERINTAHAN BIDANG KOPERASI, USAHA KECIL, DAN MENENGAH",21101301,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKBAR",2.17.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.17.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,108013132
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,17,"URUSAN PEMERINTAHAN BIDANG KOPERASI, USAHA KECIL, DAN MENENGAH",21101301,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKBAR",2.17.07,"PROGRAM PEMBERDAYAAN USAHA MENENGAH, USAHA KECIL, DAN USAHA MIKRO (UMKM)",2.17.07.1.01,"Pemberdayaan Usaha Kecil yang dilakukan Melalui Pendataan, Kemitraan, Kemudahan Perijinan, Penguatan Kelembagaan dan Koordinasi Dengan Para Pemangku Kepentingan",8614183208
2023,3,URUSAN PEMERINTAHAN PILIHAN,30,URUSAN PEMERINTAHAN BIDANG PERDAGANGAN,21101301,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKBAR",3.30.07,PROGRAM PENGGUNAAN DAN PEMASARAN PRODUK DALAM NEGERI,3.30.07.2.01,"Pelaksanaan Promosi, Pemasaran dan Peningkatan Penggunaan Produk Dalam Negeri",4700072944
2023,3,URUSAN PEMERINTAHAN PILIHAN,31,URUSAN PEMERINTAHAN BIDANG PERINDUSTRIAN,21101301,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKBAR",3.31.02,PROGRAM PERENCANAAN DAN PEMBANGUNAN INDUSTRI,3.31.02.1.01,"Penyusunan, Penerapan, dan Evaluasi Rencana Pembangunan Industri Provinsi",18164298506
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,17,"URUSAN PEMERINTAHAN BIDANG KOPERASI, USAHA KECIL, DAN MENENGAH",21101401,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKSEL",2.17.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.17.01.1.02,Administrasi Keuangan Perangkat Daerah,3818400
2023,2,URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR,17,"URUSAN PEMERINTAHAN BIDANG KOPERASI, USAHA KECIL, DAN MENENGAH",21101401,"SUKU DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKSEL",2.17.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,2.17.01.1.06,Administrasi Umum Perangkat Daerah,449288068
